Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/0920-5861(91)80006-U,CH4 conversion,13.40%,Sodium Aluminum Oxide,reaction operating temperature,800°C
10.1016/0920-5861(92)80078-2,CH4 conversion,3%,Natural manganese mineral catalyst,reaction operating temperature,850°C
10.1016/0920-5861(92)80078-2,CH4 conversion,25%,Natural manganese mineral catalyst,reaction operating temperature,850°C
10.1016/0920-5861(92)80144-C,CH4 conversion,16%,Barium carbonate / Lanthanum oxycarbonate,reaction operating temperature,830 C
10.1016/0920-5861(92)80144-C,CH4 conversion,9 - 25%,Barium carbonate / Lanthanum oxycarbonate,reaction operating temperature,"720, 760 and 800 C"
10.1016/0920-5861(92)80144-C,CH4 conversion,10.20%,Barium Carbonate / Lanthanum Oxide Carbonate,reaction operating temperature,800 C
10.1016/0920-5861(92)80148-G,C2(+) selectivity,>80%,Alkali carbonate promoted double perovskite Lanthanum Calcium Manganese Cobalt Oxide,reaction operating temperature,
10.1016/0920-5861(92)80164-I,C2(+) yield,28%,1% Lithium oxide-doped Titanium dioxide,reaction operating temperature,800°C
10.1016/0920-5861(94)80149-5,CH4 conversion,<5%,Sodium/Calcium Oxide,reaction operating temperature,
10.1016/0920-5861(95)00039-I,C2(+) yield,25.60%,Lithium-Lanthanum-Manganese-Tungsten/Titanium dioxide,reaction operating temperature,770°C
10.1016/0920-5861(95)00039-I,C2(+) selectivity,61.70%,LiLaMnW/TiO2,reaction operating temperature,770°C
10.1016/0920-5861(95)00039-I,CH4 conversion,41.60%,Lithium-Lanthanum-Manganese-Tungsten/Titanium dioxide,reaction operating temperature,770°C
10.1016/0926-3373(94)00021-2,C2(+) selectivity,40,Lanthanum oxide (with dinitrogen monoxide),reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,0,Lanthanum oxide with one quarter dinitrogen monoxide,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,0,Lanthanum oxide with five halves nitric oxide,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,0,Lanthanum oxide with one quarter nitrogen dioxide,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,ca. 9,Lanthanum oxide (with 5/2 nitrogen dioxide),reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,40.8,Lanthanum oxide,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,18.5,Lanthanum oxide,reaction operating temperature,953 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,42.2,Lanthanum oxide,reaction operating temperature,993 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,ca. 2,Lanthanum oxide,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,45.8,Lanthanum oxide,reaction operating temperature,1013 K
10.1016/0926-3373(94)00021-2,C2(+) selectivity,42.20%,Lanthanum oxide,reaction operating temperature,993 K
10.1016/0926-3373(94)00021-2,CH4 conversion,>70%,La2O3,reaction operating temperature,923 K
10.1016/0926-3373(94)00021-2,CH4 conversion,<12%,La2O3,reaction operating temperature,
10.1016/0926-3373(94)00021-2,CH4 conversion,13.9,La2O3,reaction operating temperature,953 K
10.1016/0926-3373(94)00021-2,CH4 conversion,67,Lanthanum oxide (with one quarter nitrogen dioxide),reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,CH4 conversion,15.6,La2O3,reaction operating temperature,993 K
10.1016/0926-3373(94)00021-2,CH4 conversion,6.19,Lanthanum oxide with five halves nitrogen dioxide,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,CH4 conversion,14.4,La2O3,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,CH4 conversion,20.2,Lanthanum oxide (with Nitrogen oxide),reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,CH4 conversion,70.2,Lanthanum oxide,reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,CH4 conversion,16.7,La2O3,reaction operating temperature,1013 K
10.1016/0926-3373(94)00021-2,CH4 conversion,3.18,Lanthanum oxide (with five halves nitric oxide),reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,CH4 conversion,16.5,Lanthanum oxide (with dinitrogen monoxide),reaction operating temperature,973 K
10.1016/0926-3373(94)00021-2,CH4 conversion,15.60%,La2O3,reaction operating temperature,993 K
10.1016/0926-3373(95)00050-X,C2(+) yield,16.60%,Na2CO3-added zirconia catalyst,reaction operating temperature,
10.1016/0926-860X(92)80147-5,CH4 conversion,27,Lanthanum oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,26.8,1% Lithium/Magnesium Oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,17.24,Barium Lanthanum Bismuth Oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,6.56,Bismuth oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,16.02,Barium Lanthanum Bismuth Oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,25,Barium Lanthanum Bismuth Oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,20.16,Barium Lanthanum Bismuth Oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,6.19,Barium Lanthanum Bismuth Oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80147-5,CH4 conversion,5.77,Barium 0.05 Lanthanum Bismuth Oxide,reaction operating temperature,1073 K
10.1016/0926-860X(92)80215-X,CH4 conversion,8.4,Sodium Niobate,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,8.2,Potassium Calcium Sodium Niobium Oxide,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,5.6,Calcium Niobium Oxide,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,6,Hydrogen Calcium Sodium Niobium Oxide,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,6,Hydrogen Calcium Sodium Niobium Oxide,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,7.5,KCa2Na4NbT022,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,10.2,Potassium Lanthanum Niobate,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,9,Hydrogen Calcium Niobate,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,5.2,"Potassium Calcium Sodium Niobate 40,3",reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,8,Potassium Calcium Sodium Niobium Oxide,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,7.3,Potassium Calcium Niobate,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,7.2,Potassium Strontium Niobium Oxide Before,reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,7.7,Potassium Strontium Niobium Oxide After,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,7.3,Cesium Strontium Niobium Oxide After,reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,7.4,Cesium Strontium Niobium Oxide Before,reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,12.3,Potassium Strontium Niobium Oxide,reaction operating temperature,850
10.1016/0926-860X(92)80215-X,CH4 conversion,10.7,Potassium Lanthanum Sodium Niobium Oxide,reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,8.3,Potassium Calcium Strontium Niobium Oxide,reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,7.7,Potassium Strontium Niobium Oxide,reaction operating temperature,1023 K
10.1016/0926-860X(92)80215-X,CH4 conversion,21.8,Sodium/Praseodymium oxide,reaction operating temperature,900
10.1016/0926-860X(92)80215-X,CH4 conversion,9.6,Potassium Calcium Niobium Oxide,reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,6.9,Potassium Strontium Niobium Oxide,reaction operating temperature,750
10.1016/0926-860X(92)80215-X,CH4 conversion,21.2,Potassium Strontium Niobium Oxide,reaction operating temperature,850
10.1016/0926-860X(92)80215-X,CH4 conversion,16.7,Potassium Strontium Niobium Oxide,reaction operating temperature,800
10.1016/0926-860X(92)80215-X,CH4 conversion,11.8,Potassium Strontium Niobium Oxide,reaction operating temperature,800
10.1016/0926-860X(92)85055-G,C2(+) yield,11%,Potassium Calcium Nickel Oxide with a Calcium to Nickel ratio of less than 4,reaction operating temperature,933 K
10.1016/0926-860X(92)85055-G,C2(+) yield,7.10%,Potassium Calcium Nickel Oxide with a Calcium to Nickel ratio of 4 to 11,reaction operating temperature,923 K
10.1016/0926-860X(92)85055-G,C2(+) selectivity,37%,Calcium/Nickel Oxide (with a Calcium to Nickel ratio of less than 4),reaction operating temperature,933 K
10.1016/0926-860X(92)85055-G,C2(+) selectivity,32%,Potassium Calcium Nickel Oxide with a Calcium to Nickel ratio of 4 to 11,reaction operating temperature,923 K
10.1016/0926-860X(92)85058-J,C2(+) yield,14.10%,Sodium chloride promoted zirconium dioxide,reaction operating temperature,750°C
10.1016/0926-860X(92)85058-J,C2(+) yield,10.60%,Sodium chloride promoted zirconia prepared by the sol-gel method,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,2.2,Cesium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,4.6,Sodium chloride promoted zirconia prepared via the ion-exchange method,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,4.7,Lithium-promoted zirconia chloride,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,4.8,Sodium chloride promoted zirconia prepared via impregnation,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,4.8,Sodium chloride promoted zirconia prepared via gel-precipitation method,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,2.4,Potassium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,10.6,Sodium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,10.6,Sodium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,1.8,Rubidium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,4.8,Sodium chloride promoted zirconia prepared via impregnation,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,4.8,Sodium chloride promoted zirconia prepared via gel-precipitation method,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,C2(+) yield,14.10%,Sodium chloride promoted zirconium dioxide (sol-gel process),reaction operating temperature,750°C
10.1016/0926-860X(92)85058-J,C2(+) selectivity,77.0 mol-%,Sodium chloride promoted zirconia prepared by the sol-gel method,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,13.8 mol-%,Sodium chloride promoted zirconia prepared by the sol-gel method,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,6.8,Sodium chloride promoted zirconia prepared via physical mixing,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,6.8,Cesium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,8,Sodium chloride promoted zirconia prepared via impregnation,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,6.2,Rubidium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,13.8,Sodium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,13.8,Sodium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,7,Sodium ion-exchanged zirconia chloride,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,8.8,Sodium chloride promoted zirconia prepared via precipitation method,reaction operating temperature,750
10.1016/0926-860X(92)85058-J,CH4 conversion,9.6,Lithium chloride promoted zirconia,reaction operating temperature,750
10.1016/0926-860X(93)80138-G,C2(+) selectivity,almost 100%,Barium0.95Calcium0.05CobaltyIron1-yOxygen3-delta (y greater than or equal to 0.8),reaction operating temperature,550–750 °C
10.1016/0926-860X(94)00229-0,C2(+) selectivity,74.10%,Sodium/Lanthanum/0.3 Niobium metal oxide,reaction operating temperature,1023 K
10.1016/0926-860X(94)00229-0,CH4 conversion,16.00%,Sodium/Lanthanum/0.3 Niobium metal oxide,reaction operating temperature,1023 K
10.1016/0926-860X(94)00245-2,C2(+) selectivity,68%,1.9% Manganese(III) oxide-5% Sodium tungstate/Silicon dioxide,reaction operating temperature,1073 K
10.1016/0926-860X(94)00245-2,C2(+) selectivity,83%,Mn2O3Na2WO4/SiO2,reaction operating temperature,1073 K
10.1016/0926-860X(94)00245-2,C2(+) selectivity,88%,Mn2O3Na2WO4/SiO2,reaction operating temperature,1073 K
10.1016/0926-860X(94)00245-2,C2(+) selectivity,82%,Mn2O3Na2WO4/SiO2,reaction operating temperature,800
10.1016/0926-860X(94)00245-2,CH4 conversion,35%,1.9% Manganese(III) oxide-5% Sodium tungstate/Silicon dioxide,reaction operating temperature,1073 K
10.1016/0926-860X(94)00245-2,CH4 conversion,about 0.4%,Mn2O3Na2WO4/SiO2,reaction operating temperature,1073 K
10.1016/0926-860X(94)00245-2,CH4 conversion,6.70%,Mn2O3Na2WO4/SiO2,reaction operating temperature,1073 K
10.1016/0926-860X(94)00245-2,CH4 conversion,5.60%,Mn2O3Na2WO4/SiO2,reaction operating temperature,1073 K
10.1016/0926-860X(94)00245-2,CH4 conversion,6.40%,Mn2O3Na2WO4/SiO2,reaction operating temperature,800
10.1016/0926-860X(94)80066-9,C2(+) selectivity,~70%,1 weight percent lithium oxide-doped titanium dioxide,reaction operating temperature,900°C
10.1016/0926-860X(94)80066-9,CH4 conversion,12%,1 weight percent lithium oxide-doped titanium dioxide,reaction operating temperature,900°C
10.1016/0926-860X(94)80281-5,C2(+) yield,16.30%,62 mole percent Magnesium Oxide/Barium Carbonate,reaction operating temperature,1053 K
10.1016/0926-860X(94)80281-5,C2(+) yield,16.30%,MgO/BaCO3,reaction operating temperature,1053 K; ca. 1200 K
10.1016/0926-860X(94)80281-5,C2(+) yield,16.30%,62 mole percent Magnesium Oxide/Barium Carbonate,reaction operating temperature,1053 K
10.1016/0926-860X(94)80281-5,C2(+) selectivity,68%,62 mole percent Magnesium Oxide/Barium Carbonate,reaction operating temperature,1053 K
10.1016/0926-860X(94)80281-5,C2(+) selectivity,65%,MgO/BaCO3,reaction operating temperature,ca. 1200 K
10.1016/0926-860X(94)80358-7,C2(+) yield,28.20%,Sodium chloride-Lead Titanium Oxide (0.2:1 mol ratio),reaction operating temperature,1023 K
10.1016/0926-860X(94)80358-7,C2(+) selectivity,55.70%,Sodium chloride-Lead Titanium Oxide (0.2:1 mol ratio),reaction operating temperature,1023 K
10.1016/0926-860X(94)80358-7,CH4 conversion,50.70%,Sodium chloride-Lead Titanium Oxide (0.2:1),reaction operating temperature,1023 K
10.1016/0926-860X(94)85109-3,C2(+) yield,0.15,Strontium Carbonate on Silicon Dioxide (0:1),reaction operating temperature,770°C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.68,Strontium Carbonate on Silicon Dioxide,reaction operating temperature,740°C
10.1016/0926-860X(94)85109-3,C2(+) yield,8.05,Strontium Carbonate/Silicon Dioxide (5:1),reaction operating temperature,850°C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.07,Strontium Carbonate on Silicon Dioxide (0:1),reaction operating temperature,740°C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.72,Strontium Carbonate on Silicon Dioxide (3:1),reaction operating temperature,770*C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.72,Barium Carbonate on Silicon Dioxide (1:1),reaction operating temperature,740'C
10.1016/0926-860X(94)85109-3,C2(+) yield,1.61,Strontium Carbonate on Silicon Dioxide (3:1),reaction operating temperature,800°C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.27,Strontium Carbonate/Silicon Dioxide (5:1),reaction operating temperature,740'C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.27,Strontium Carbonate/Silicon Dioxide (4:1),reaction operating temperature,740'C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.27,Strontium Carbonate/Silicon Dioxide (3:1),reaction operating temperature,740°C
10.1016/0926-860X(94)85109-3,C2(+) yield,1.71,Strontium Carbonate on Silicon Dioxide (4:1),reaction operating temperature,800°C
10.1016/0926-860X(94)85109-3,C2(+) yield,0.6,Strontium Carbonate on Silicon Dioxide (0:1),reaction operating temperature,850°C
10.1016/0926-860X(94)85109-3,C2(+) yield,ca. 8.8%,Barium:Aluminum=1:1.2,reaction operating temperature,850
10.1016/0926-860X(94)85109-3,C2(+) yield,ca. 8.8%,Barium:Aluminum=1:1,reaction operating temperature,850
10.1016/0926-860X(94)85109-3,C2(+) yield,ca. 8.8%,Barium:Aluminum=1:0.8,reaction operating temperature,850
10.1016/0926-860X(94)85109-3,C2(+) selectivity,20,Strontium Carbonate on Silicon Dioxide (0:1),reaction operating temperature,740'C
10.1016/0926-860X(94)85109-3,C2(+) selectivity,78,Barium Carbonate on Silicon Dioxide (4:1),reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) selectivity,78,Barium Carbonate on Silicon Dioxide (3:1),reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) selectivity,56,Barium Carbonate on Silicon Dioxide (4:1),reaction operating temperature,770*C
10.1016/0926-860X(94)85109-3,C2(+) selectivity,73,Barium Carbonate on Silicon Dioxide (4:1),reaction operating temperature,800'C; 850'C
10.1016/0926-860X(94)85109-3,C2(+) selectivity,30,Barium Carbonate/Silicon Dioxide (3:1),reaction operating temperature,740'C
10.1016/0926-860X(94)85109-3,C2(+) selectivity,27,Strontium Carbonate on Silicon Dioxide,reaction operating temperature,770°C
