Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/0926-860X(95)00116-6,CH4 conversion,16.54,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/0926-860X(95)00116-6,CH4 conversion,16.54,"{'La', 'F', 'Ba', 'O', 'Fe'}",reaction operating temperature,770.0
10.1016/j.apcatb.2021.120948,CH4 conversion,16.5,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,780.0
10.1016/0926-3373(94)00021-2,CH4 conversion,16.5,"{'La', 'N', 'O'}",reaction operating temperature,700.0
10.1016/S0920-5861(99)00019-X,CH4 conversion,16.5,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/j.apcata.2013.05.020,CH4 conversion,16.1,"{'Mg', 'O', 'Ti'}",reaction operating temperature,787.5
10.1039/D3CY01055D,CH4 conversion,16.1,"{'Nb', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/0926-860X(92)80147-5,CH4 conversion,16.02,"{'La', 'Ba', 'O', 'Bi'}",reaction operating temperature,800.0
10.1016/0021-9517(89)90350-3,CH4 conversion,16.0,"{'O', 'H', 'Na'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,CH4 conversion,16.0,"{'Li', 'O', 'H'}",reaction operating temperature,740.0
10.1016/0926-860X(94)00229-0,CH4 conversion,16.0,"{'La', 'O', 'Nb', 'Na'}",reaction operating temperature,750.0
10.1039/D1CY00187F,CH4 conversion,16.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/0920-5861(92)80144-C,CH4 conversion,16.0,"{'La', 'Ba', 'O', 'C'}",reaction operating temperature,830.0
10.1016/0021-9517(89)90350-3,CH4 conversion,16.0,"{'Li', 'O', 'H'}",reaction operating temperature,740.0
10.1016/j.apcata.2014.07.013,CH4 conversion,16.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,770.0
10.1016/s0167-2991(96)80339-9,CH4 conversion,16.0,"{'Sn', 'Cl', 'Ba', 'O', 'Sm'}",reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,16.0,"{'Co', 'O'}",reaction operating temperature,
10.1039/C9FD00142E,CH4 conversion,16.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,780.0
10.1016/0021-9517(89)90350-3,CH4 conversion,16.0,"{'Li', 'O', 'S'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,CH4 conversion,16.0,"{'Li', 'O', 'S'}",reaction operating temperature,740.0
10.1016/j.ces.2024.120119,CH4 conversion,16.0,"{'K', 'S', 'Ti', 'O'}",reaction operating temperature,700.0
10.1016/0021-9517(89)90350-3,CH4 conversion,16.0,"{'Li', 'O', 'C'}",reaction operating temperature,740.0
10.1016/j.apcata.2010.03.058,CH4 conversion,16.0,"{'O', 'Th'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,CH4 conversion,16.0,"{'Ca', 'Li', 'O', 'C'}",reaction operating temperature,740.0
10.1016/j.fuel.2021.121560,CH4 conversion,16.0,"{'Mn', 'C', 'W', 'Si', 'Ti'}",reaction operating temperature,750.0
10.1016/j.crcon.2024.100261,CH4 conversion,15.9,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,640.0
10.1016/j.mcat.2022.112399,CH4 conversion,15.9,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,CH4 conversion,15.8,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.mcat.2022.112399,CH4 conversion,15.8,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1016/j.cej.2024.149368,CH4 conversion,15.7,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.cej.2024.149368,CH4 conversion,15.7,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.cej.2024.149368,CH4 conversion,15.7,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/0926-3373(94)00021-2,CH4 conversion,15.6,"{'La', 'O'}",reaction operating temperature,720.0
10.1016/0926-3373(94)00021-2,CH4 conversion,15.6,"{'La', 'O'}",reaction operating temperature,720.0
10.1016/j.apcata.2017.07.017,CH4 conversion,15.6,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.catcom.2016.06.025,CH4 conversion,15.5,"{'K', 'Mn', 'O', 'C', 'W', 'Na'}",reaction operating temperature,750.0
10.1016/j.mcat.2024.114340,CH4 conversion,15.4,"{'Sr', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,15.3,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/S0926-860X(98)00009-X,CH4 conversion,15.14,"{'Mg', 'La', 'O'}",reaction operating temperature,850.0
10.1016/S0166-9834(00)80070-6,CH4 conversion,15.1,"{'O', 'Sm'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,CH4 conversion,15.1,"{'Mg', 'Sr', 'Cs', 'O'}",reaction operating temperature,635.0
10.1016/j.molcata.2014.03.005,CH4 conversion,15.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,750.0
10.1016/S0926-860X(02)00641-5,CH4 conversion,15.0,"{'Nd', 'La', 'Pr', 'O'}",reaction operating temperature,
10.1016/j.molcata.2014.03.005,CH4 conversion,15.0,"{'Ca', 'U', 'O'}",reaction operating temperature,750.0
10.1039/D1SC02174E,CH4 conversion,15.0,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,
10.1039/D1CY00187F,CH4 conversion,15.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/0021-9517(89)90350-3,CH4 conversion,15.0,"{'Ca', 'Li', 'O'}",reaction operating temperature,740.0
10.1016/j.apcata.2016.12.018,CH4 conversion,15.0,{'Sr'},reaction operating temperature,800.0
10.1016/j.molliq.2013.11.032,CH4 conversion,15.0,"{'K', 'Cl', 'Ce'}",reaction operating temperature,750.0
10.1016/0021-9517(89)90143-7,CH4 conversion,15.0,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.mcat.2022.112157,CH4 conversion,15.0,"{'Mg', 'Li', 'Ce'}",reaction operating temperature,870.0
10.1016/S0926-860X(02)00641-5,CH4 conversion,15.0,"{'Y', 'Dy', 'O', 'Gd', 'Eu', 'Sm'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,CH4 conversion,15.0,"{'Ca', 'Li', 'O'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,CH4 conversion,15.0,"{'Ca', 'Li', 'O', 'H'}",reaction operating temperature,740.0
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Sn', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,660.0
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,690.0
10.1016/j.cattod.2016.04.021,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,670.0
10.1016/j.apcata.2013.01.010,CH4 conversion,15.0,"{'Al', 'H', 'O', 'C', 'Sm'}",reaction operating temperature,
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,690.0
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Zn', 'Na'}",reaction operating temperature,720.0
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Sn', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,660.0
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,670.0
10.1016/j.fuel.2021.122539,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Zn', 'Na'}",reaction operating temperature,720.0
10.1016/j.molcata.2014.03.005,CH4 conversion,15.0,"{'Ca', 'U', 'O'}",reaction operating temperature,750.0
10.1016/j.cattod.2011.07.014,CH4 conversion,15.0,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/j.apcatb.2021.120948,CH4 conversion,15.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2010.09.002,CH4 conversion,15.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1016/j.memsci.2013.01.004,CH4 conversion,15.0,"{'Y', 'O', 'Sm', 'Bi'}",reaction operating temperature,675.0
10.1016/0021-9517(89)90350-3,CH4 conversion,15.0,"{'K', 'Ca', 'O', 'C'}",reaction operating temperature,740.0
10.1039/C4CY00822G,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,CH4 conversion,15.0,"{'Mn', 'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.121560,CH4 conversion,15.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/0021-9517(89)90350-3,CH4 conversion,15.0,"{'K', 'Ca', 'O', 'H'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90143-7,CH4 conversion,15.0,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,CH4 conversion,15.0,"{'K', 'Ca', 'O', 'C'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,CH4 conversion,15.0,"{'K', 'Ca', 'O', 'H'}",reaction operating temperature,740.0
10.1016/j.apcata.2014.07.013,CH4 conversion,15.0,"{'Si', 'O', 'Mn'}",reaction operating temperature,
10.1016/S0926-860X(02)00319-8,CH4 conversion,15.0,"{'Ni', 'O', 'Sb'}",reaction operating temperature,700.0
10.1016/j.cattod.2017.05.013,CH4 conversion,14.9,"{'C', 'N', 'H', 'O', 'Ce', 'P', 'W'}",reaction operating temperature,150.0
10.1016/j.cej.2024.149368,CH4 conversion,14.8,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,750.0
10.1016/S0166-9834(00)84432-2,CH4 conversion,14.8,"{'Sr', 'O', 'Th'}",reaction operating temperature,880.0
10.1016/j.ceja.2021.100119,CH4 conversion,14.6,"{'La', 'Sr', 'O', 'Ce'}",reaction operating temperature,806.1
10.1016/j.cej.2005.12.002,CH4 conversion,14.6,"{'Mg', 'Li', 'O'}",reaction operating temperature,850.0
10.1016/j.molliq.2013.11.032,CH4 conversion,14.5,"{'K', 'Ce'}",reaction operating temperature,
10.1016/j.ceja.2021.100119,CH4 conversion,14.5,"{'La', 'Sr', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.mcat.2022.112399,CH4 conversion,14.5,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jiec.2017.10.027,CH4 conversion,14.4,{'Ir'},reaction operating temperature,
10.1016/j.apcata.2017.07.017,CH4 conversion,14.4,"{'Si', 'Mn', 'O', 'W', 'Ir', 'Na'}",reaction operating temperature,
10.1016/0926-3373(94)00021-2,CH4 conversion,14.4,"{'La', 'O'}",reaction operating temperature,700.0
10.1016/S0926-860X(98)00051-9,CH4 conversion,14.3,"{'Gd', 'Ba', 'O'}",reaction operating temperature,600.0
10.1016/j.jcat.2023.115176,CH4 conversion,14.3,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.apcata.2020.117827,CH4 conversion,14.25,"{'La', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.apcata.2017.07.017,CH4 conversion,14.1,"{'Pt', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2016.06.034,CH4 conversion,14.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/j.jcat.2011.05.005,CH4 conversion,14.0,"{'Al', 'O'}",reaction operating temperature,
10.1016/j.molliq.2013.11.032,CH4 conversion,14.0,"{'K', 'Cl', 'Ce'}",reaction operating temperature,
10.1016/S0926-860X(02)00319-8,CH4 conversion,14.0,"{'Te', 'Ni', 'O', 'Sb'}",reaction operating temperature,650.0
10.1016/j.apcata.2017.07.012,CH4 conversion,14.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,680.0
10.1016/j.fuel.2008.02.010,CH4 conversion,14.0,"{'Ca', 'Mg', 'Sr', 'Ba', 'Cl', 'O'}",reaction operating temperature,
10.1039/C4CC06561A,CH4 conversion,14.0,"{'Al', 'H', 'O', 'C', 'Si'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,CH4 conversion,14.0,"{'Li', 'O'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,CH4 conversion,14.0,"{'Li', 'O'}",reaction operating temperature,740.0
10.1016/j.cej.2017.08.093,CH4 conversion,14.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,635.0
10.1016/0021-9517(89)90350-3,CH4 conversion,14.0,"{'Li', 'O'}",reaction operating temperature,740.0
10.1016/0021-9517(90)90171-F,CH4 conversion,13.9,"{'Mg', 'Pb', 'O'}",reaction operating temperature,
10.1016/0926-3373(94)00021-2,CH4 conversion,13.9,"{'La', 'O'}",reaction operating temperature,680.0
10.1006/jcat.1993.1025,CH4 conversion,13.8,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,750.0
10.1016/0926-860X(92)85058-J,CH4 conversion,13.8,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/0926-860X(92)85058-J,CH4 conversion,13.8,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/0926-860X(92)85058-J,CH4 conversion,13.8,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/j.cej.2007.05.038,CH4 conversion,13.5,"{'Ca', 'Cl', 'O', 'Na'}",reaction operating temperature,850.0
10.1016/0920-5861(89)85030-8,CH4 conversion,13.5,"{'Mg', 'Li', 'O'}",reaction operating temperature,850.0
10.1016/0920-5861(91)80006-U,CH4 conversion,13.4,"{'Al', 'O', 'Na'}",reaction operating temperature,800.0
10.1016/j.cattod.2020.03.048,CH4 conversion,13.34,"{'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1039/C6CY01879C,CH4 conversion,13.2,"{'Si', 'O', 'Fe'}",reaction operating temperature,700.0
10.1016/j.mcat.2022.112399,CH4 conversion,13.2,"{'Si', 'O'}",reaction operating temperature,750.0
10.1016/0021-9517(90)90171-F,CH4 conversion,13.1,"{'Mg', 'Pb', 'O'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,CH4 conversion,13.0,"{'Nb', 'Mn', 'Ge', 'Fe', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,770.0
10.1039/D1CY00741F,CH4 conversion,13.0,"{'O', 'Zr'}",reaction operating temperature,
10.1016/j.apsusc.2017.08.092,CH4 conversion,13.0,"{'La', 'Al', 'O'}",reaction operating temperature,750.0
10.1016/j.jiec.2012.04.011,CH4 conversion,12.9,"{'La', 'Mn', 'Sr', 'O', 'Au'}",reaction operating temperature,800.0
10.1016/j.jiec.2012.04.011,CH4 conversion,12.9,"{'La', 'Mn', 'Sr', 'O', 'Au'}",reaction operating temperature,800.0
10.1016/j.jiec.2012.04.011,CH4 conversion,12.9,"{'La', 'Mn', 'Sr', 'O', 'Au'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.07.012,CH4 conversion,12.8,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/0021-9517(89)90350-3,CH4 conversion,12.8,"{'Ca', 'Li', 'O'}",reaction operating temperature,740.0
10.1016/0021-9517(90)90171-F,CH4 conversion,12.8,"{'Mg', 'Pb', 'O'}",reaction operating temperature,
10.1016/0021-9517(90)90192-M,CH4 conversion,12.7,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.cej.2007.05.038,CH4 conversion,12.5,"{'Ca', 'Cl', 'O', 'Na'}",reaction operating temperature,850.0
10.1039/D3CY00587A,CH4 conversion,12.5,"{'Si', 'O'}",reaction operating temperature,900.0
10.1016/0926-860X(92)80215-X,CH4 conversion,12.3,"{'K', 'Nb', 'Sr', 'O'}",reaction operating temperature,
10.1016/0926-3373(94)00021-2,CH4 conversion,12.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.apcata.2007.02.009,CH4 conversion,12.0,"{'La', 'O'}",reaction operating temperature,
10.1016/S1872-2067(18)63076-1,CH4 conversion,12.0,"{'Zr', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/S1872-2067(18)63076-1,CH4 conversion,12.0,"{'Mn', 'Ga', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcatb.2021.120161,CH4 conversion,12.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2023.119402,CH4 conversion,12.0,"{'Al', 'O'}",reaction operating temperature,
10.1016/j.ces.2007.08.013,CH4 conversion,12.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuproc.2015.01.003,CH4 conversion,12.0,"{'Mn', 'Cl', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(02)00641-5,CH4 conversion,12.0,"{'La', 'O'}",reaction operating temperature,
10.1016/0926-860X(94)80066-9,CH4 conversion,12.0,"{'Li', 'O', 'Ti'}",reaction operating temperature,900.0
10.1016/j.fuproc.2005.12.001,CH4 conversion,12.0,"{'Mo', 'Si', 'O', 'Al'}",reaction operating temperature,725.0
10.1016/S0926-860X(02)00641-5,CH4 conversion,12.0,"{'Y', 'O'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,CH4 conversion,11.95,"{'Si', 'Al', 'Pt', 'Rh', 'Mn', 'O', 'W', 'Ir', 'Na'}",reaction operating temperature,750.0
10.1016/S0920-5861(98)00240-5,CH4 conversion,11.9,"{'Li', 'S', 'Zr', 'O'}",reaction operating temperature,750.0
10.1016/S0920-5861(98)00240-5,CH4 conversion,11.9,"{'Li', 'S', 'Zr', 'O'}",reaction operating temperature,750.0
10.1016/S0920-5861(98)00240-5,CH4 conversion,11.9,"{'Li', 'S', 'Zr', 'O'}",reaction operating temperature,750.0
10.1016/j.fuel.2022.125193,CH4 conversion,11.8,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/0926-860X(92)80215-X,CH4 conversion,11.8,"{'K', 'Nb', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.cattod.2020.12.024,CH4 conversion,11.7,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,850.0
10.1039/D2NJ02763A,CH4 conversion,11.7,"{'La', 'Sr', 'Cr', 'O', 'Fe'}",reaction operating temperature,850.0
10.1039/D2NJ02763A,CH4 conversion,11.7,"{'La', 'F', 'Sr', 'Cr', 'O'}",reaction operating temperature,850.0
10.1039/D2NJ02763A,CH4 conversion,11.7,"{'La', 'F', 'Sr', 'Cr', 'O'}",reaction operating temperature,850.0
10.1016/j.mcat.2022.112399,CH4 conversion,11.2,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1016/j.cej.2005.12.002,CH4 conversion,11.1,"{'Mg', 'Li', 'O'}",reaction operating temperature,900.0
10.1016/j.mcat.2019.03.021,CH4 conversion,11.1,"{'Ca', 'La'}",reaction operating temperature,700.0
10.1016/j.molliq.2013.11.032,CH4 conversion,11.0,"{'La', 'Cl'}",reaction operating temperature,
10.1016/S0926-860X(97)00348-7,CH4 conversion,11.0,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,
10.1016/j.fuel.2023.129613,CH4 conversion,11.0,"{'P', 'Mn', 'O', 'C', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0167-2991(09)60531-0,CH4 conversion,11.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,770.0
10.1016/0021-9517(89)90350-3,CH4 conversion,11.0,"{'Ca', 'Li', 'O', 'H'}",reaction operating temperature,740.0
10.1016/j.catcom.2018.08.001,CH4 conversion,11.0,"{'O', 'C'}",reaction operating temperature,850.0
10.1016/j.jiec.2012.04.011,CH4 conversion,10.8,"{'La', 'Mn', 'Sr', 'O', 'Au'}",reaction operating temperature,800.0
10.1016/0021-9517(90)90171-F,CH4 conversion,10.8,"{'Mg', 'Pb', 'O'}",reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,10.7,"{'K', 'Nb', 'La', 'O', 'Na'}",reaction operating temperature,
10.1039/D0RA05081D,CH4 conversion,10.65,"{'K', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(96)00296-7,CH4 conversion,10.63,"{'Al', 'O', 'Zn'}",reaction operating temperature,
10.1016/j.jiec.2012.04.011,CH4 conversion,10.6,"{'La', 'Sr', 'O', 'Mn'}",reaction operating temperature,800.0
10.1016/j.mcat.2019.03.021,CH4 conversion,10.53,"{'La', 'Si', 'O'}",reaction operating temperature,
10.1016/0021-9517(90)90171-F,CH4 conversion,10.5,"{'Mg', 'Pb', 'O'}",reaction operating temperature,
10.1016/0021-9517(90)90171-F,CH4 conversion,10.4,"{'Mg', 'Pb', 'O'}",reaction operating temperature,
10.1039/D1CC04821J,CH4 conversion,10.3,{'Sn'},reaction operating temperature,
10.1016/0920-5861(92)80144-C,CH4 conversion,10.2,"{'La', 'Ba', 'O', 'C'}",reaction operating temperature,800.0
10.1016/0926-860X(92)80215-X,CH4 conversion,10.2,"{'K', 'Nb', 'La', 'O'}",reaction operating temperature,750.0
10.1016/j.molliq.2013.11.032,CH4 conversion,10.0,"{'K', 'La', 'Cl'}",reaction operating temperature,750.0
10.1016/0926-860X(94)85109-3,CH4 conversion,10.0,"{'Mg', 'Ba', 'O', 'Na'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,CH4 conversion,10.0,"{'Mg', 'Ba'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,CH4 conversion,10.0,"{'Mg', 'Li', 'Ba', 'O'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,CH4 conversion,10.0,"{'Zr', 'Mg', 'Cl', 'Ba', 'O'}",reaction operating temperature,
10.1016/S0920-5861(00)00389-8,CH4 conversion,10.0,"{'La', 'O'}",reaction operating temperature,650.0
10.1016/j.cattod.2009.01.009,CH4 conversion,10.0,"{'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,
10.1016/j.apcata.2024.119587,CH4 conversion,10.0,"{'La', 'Sr', 'O'}",reaction operating temperature,875.0
10.1016/j.apcata.2014.11.045,CH4 conversion,10.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,CH4 conversion,10.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.02.018,CH4 conversion,10.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2008.11.017,CH4 conversion,10.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,850.0
10.1016/j.catcom.2007.09.026,CH4 conversion,10.0,"{'V', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,CH4 conversion,10.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,10.0,"{'V', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,CH4 conversion,10.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,CH4 conversion,10.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,10.0,"{'Cr', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,10.0,"{'Cr', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,CH4 conversion,10.0,"{'Mg', 'Sr'}",reaction operating temperature,
10.1016/j.cattod.2020.04.010,CH4 conversion,10.0,"{'Sn', 'O'}",reaction operating temperature,700.0
10.1016/j.ces.2024.120119,CH4 conversion,10.0,"{'O', 'Zn'}",reaction operating temperature,750.0
10.1016/j.jcat.2021.06.027,CH4 conversion,10.0,"{'Mn', 'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.cej.2024.149368,CH4 conversion,10.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.fuel.2024.131910,CH4 conversion,10.0,"{'Mg', 'O'}",reaction operating temperature,700.0
10.1016/j.fuel.2022.126479,CH4 conversion,10.0,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,670.0
10.1016/j.jcat.2011.05.005,CH4 conversion,10.0,"{'Sr', 'Al', 'O', 'H'}",reaction operating temperature,810.0
10.1016/j.fuel.2022.125193,CH4 conversion,10.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.cej.2012.09.061,CH4 conversion,10.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,800.0
10.1016/j.ces.2024.120119,CH4 conversion,10.0,"{'Mg', 'O'}",reaction operating temperature,750.0
10.1016/j.ces.2024.120119,CH4 conversion,10.0,"{'Al', 'O'}",reaction operating temperature,750.0
10.1016/j.ces.2024.120119,CH4 conversion,10.0,"{'Si', 'O'}",reaction operating temperature,750.0
10.1016/0021-9517(89)90143-7,CH4 conversion,10.0,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1006/jcat.1993.1135,CH4 conversion,10.0,"{'N', 'Zr', 'O'}",reaction operating temperature,775.0
10.1006/jcat.1993.1135,CH4 conversion,10.0,"{'K', 'N', 'H', 'Zr', 'O'}",reaction operating temperature,775.0
10.1039/D3SE00292F,CH4 conversion,9.85,"{'K', 'La', 'O', 'Mn'}",reaction operating temperature,
10.1039/D3SE00292F,CH4 conversion,9.85,"{'K', 'La', 'O', 'Mn'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,CH4 conversion,9.7,"{'Si', 'P'}",reaction operating temperature,750.0
10.1016/j.mcat.2022.112399,CH4 conversion,9.7,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1016/0926-860X(92)80215-X,CH4 conversion,9.6,"{'K', 'Ca', 'O', 'Nb'}",reaction operating temperature,
10.1016/0920-5861(89)85030-8,CH4 conversion,9.6,"{'Mg', 'Li', 'O'}",reaction operating temperature,850.0
10.1016/0926-860X(92)85058-J,CH4 conversion,9.6,"{'Li', 'Cl', 'Zr', 'O'}",reaction operating temperature,
10.1016/j.jcat.2021.06.021,CH4 conversion,9.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/j.cej.2024.149368,CH4 conversion,9.5,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,750.0
10.1016/S0926-860X(98)00009-X,CH4 conversion,9.5,"{'Mg', 'La', 'O'}",reaction operating temperature,
